location,population,date,human_development_index,total_cases,total_deaths,infected_death_percentage
Tunisia,11818618,"2021-01-05 00:00:00",0.740,5274,175,3.318
Tunisia,11818618,"2021-01-06 00:00:00",0.740,6422,216,3.363
Tunisia,11818618,"2021-01-07 00:00:00",0.740,5910,182,3.080
Tunisia,11818618,"2021-01-08 00:00:00",0.740,5462,172,3.149
Tunisia,11818618,"2021-01-09 00:00:00",0.740,6028,206,3.417
Tunisia,11818618,"2021-01-10 00:00:00",0.740,5063,188,3.713
Tunisia,11818618,"2021-01-11 00:00:00",0.740,6075,199,3.276
Tunisia,11818618,"2021-01-12 00:00:00",0.740,5282,146,2.764
Tunisia,11818618,"2021-01-13 00:00:00",0.740,6985,213,3.049
Tunisia,11818618,"2021-01-14 00:00:00",0.740,5767,213,3.693
Tunisia,11818618,"2021-01-15 00:00:00",0.740,7414,169,2.279
Tunisia,11818618,"2021-01-16 00:00:00",0.740,5896,241,4.088
Tunisia,11818618,"2021-01-17 00:00:00",0.740,6611,222,3.358
Tunisia,11818618,"2021-01-18 00:00:00",0.740,4704,184,3.912
Tunisia,11818618,"2021-01-19 00:00:00",0.740,5735,187,3.261
Tunisia,11818618,"2021-01-20 00:00:00",0.740,7591,226,2.977
Tunisia,11818618,"2021-01-21 00:00:00",0.740,6134,201,3.277
Tunisia,11818618,"2021-01-22 00:00:00",0.740,5486,214,3.901
Tunisia,11818618,"2021-01-23 00:00:00",0.740,5674,242,4.265
Tunisia,11818618,"2021-01-24 00:00:00",0.740,5697,194,3.405
Tunisia,11818618,"2021-01-25 00:00:00",0.740,4671,194,4.153
Tunisia,11818618,"2021-01-26 00:00:00",0.740,4722,183,3.875
Tunisia,11818618,"2021-01-27 00:00:00",0.740,5190,221,4.258
Tunisia,11818618,"2021-01-28 00:00:00",0.740,5281,238,4.507
Tunisia,11818618,"2021-01-29 00:00:00",0.740,4185,194,4.636
Tunisia,11818618,"2021-01-30 00:00:00",0.740,4344,190,4.374
Tunisia,11818618,"2021-01-31 00:00:00",0.740,3264,98,3.002
Turkey,84339067,"2020-01-01 00:00:00",0.820,42546,586,1.377
Turkey,84339067,"2020-01-02 00:00:00",0.820,44661,591,1.323
Turkey,84339067,"2020-01-03 00:00:00",0.820,45358,566,1.248
Turkey,84339067,"2020-01-04 00:00:00",0.820,46020,579,1.258
Turkey,84339067,"2020-01-05 00:00:00",0.820,45706,578,1.265
Turkey,84339067,"2020-01-06 00:00:00",0.820,44445,576,1.296
Turkey,84339067,"2020-01-07 00:00:00",0.820,46925,587,1.251
Turkey,84339067,"2020-01-08 00:00:00",0.820,48257,597,1.237
Turkey,84339067,"2020-01-09 00:00:00",0.820,46391,609,1.313
Turkey,84339067,"2020-01-10 00:00:00",0.820,15097,620,4.107
Turkey,84339067,"2020-01-11 00:00:00",0.820,47411,630,1.329
Turkey,84339067,"2020-01-12 00:00:00",0.820,45012,618,1.373
Turkey,84339067,"2020-01-13 00:00:00",0.820,42569,640,1.503
Turkey,84339067,"2020-01-14 00:00:00",0.820,45597,660,1.447
Turkey,84339067,"2020-01-15 00:00:00",0.820,48545,676,1.393
Turkey,84339067,"2020-01-16 00:00:00",0.820,46632,693,1.486
Turkey,84339067,"2020-01-17 00:00:00",0.820,44043,713,1.619
Turkey,84339067,"2020-01-18 00:00:00",0.820,42688,706,1.654
Turkey,84339067,"2020-01-19 00:00:00",0.820,38835,726,1.869
Turkey,84339067,"2020-01-20 00:00:00",0.820,38236,727,1.901
Turkey,84339067,"2020-01-21 00:00:00",0.820,37597,739,1.966
Turkey,84339067,"2020-01-22 00:00:00",0.820,37091,756,2.038
Turkey,84339067,"2020-01-23 00:00:00",0.820,38288,776,2.027
Turkey,84339067,"2020-01-24 00:00:00",0.820,37773,765,2.025
Turkey,84339067,"2020-01-25 00:00:00",0.820,36329,780,2.147
Turkey,84339067,"2020-01-26 00:00:00",0.820,62972,772,1.226
Turkey,84339067,"2020-01-27 00:00:00",0.820,71404,781,1.094
Turkey,84339067,"2020-01-28 00:00:00",0.820,58131,785,1.350
Turkey,84339067,"2020-01-29 00:00:00",0.820,58589,789,1.347
Turkey,84339067,"2020-01-30 00:00:00",0.820,59574,814,1.366
Turkey,84339067,"2020-01-31 00:00:00",0.820,22705,446,1.964
Turkey,84339067,"2021-01-01 00:00:00",0.820,70619,581,0.823
Turkey,84339067,"2021-01-02 00:00:00",0.820,73120,569,0.778
Turkey,84339067,"2021-01-03 00:00:00",0.820,74255,561,0.756
Turkey,84339067,"2021-01-04 00:00:00",0.820,74924,563,0.751
Turkey,84339067,"2021-01-05 00:00:00",0.820,76248,559,0.733
Turkey,84339067,"2021-01-06 00:00:00",0.820,83081,574,0.691
Turkey,84339067,"2021-01-07 00:00:00",0.820,84768,647,0.763
Turkey,84339067,"2021-01-08 00:00:00",0.820,88738,611,0.689
Turkey,84339067,"2021-01-09 00:00:00",0.820,87719,598,0.682
Turkey,84339067,"2021-01-10 00:00:00",0.820,85012,586,0.689
Turkey,84339067,"2021-01-11 00:00:00",0.820,82534,568,0.688
Turkey,84339067,"2021-01-12 00:00:00",0.820,87075,577,0.663
Turkey,84339067,"2021-01-13 00:00:00",0.820,91529,604,0.660
Turkey,84339067,"2021-01-14 00:00:00",0.820,91424,611,0.668
Turkey,84339067,"2021-01-15 00:00:00",0.820,93162,620,0.666
Turkey,84339067,"2021-01-16 00:00:00",0.820,95287,618,0.649
Turkey,84339067,"2021-01-17 00:00:00",0.820,95279,612,0.642
Turkey,84339067,"2021-01-18 00:00:00",0.820,88954,646,0.726
Turkey,84339067,"2021-01-19 00:00:00",0.820,90416,677,0.749
Turkey,84339067,"2021-01-20 00:00:00",0.820,96381,680,0.706
Turkey,84339067,"2021-01-21 00:00:00",0.820,95230,694,0.729
Turkey,84339067,"2021-01-22 00:00:00",0.820,91078,698,0.766
Turkey,84339067,"2021-01-23 00:00:00",0.820,90583,700,0.773
Turkey,84339067,"2021-01-24 00:00:00",0.820,85196,697,0.818
Turkey,84339067,"2021-01-25 00:00:00",0.820,82498,714,0.865
Turkey,84339067,"2021-01-26 00:00:00",0.820,82701,714,0.863
Turkey,84339067,"2021-01-27 00:00:00",0.820,90004,700,0.778
Turkey,84339067,"2021-01-28 00:00:00",0.820,85205,689,0.809
Turkey,84339067,"2021-01-29 00:00:00",0.820,76990,624,0.810
Turkey,84339067,"2021-01-30 00:00:00",0.820,76065,678,0.891
Turkey,84339067,"2021-01-31 00:00:00",0.820,45864,280,0.611
"Turks and Caicos Islands",38718,"2021-01-01 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-02 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-03 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-04 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-05 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-06 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-07 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-08 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-09 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-10 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-11 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-12 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-13 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-14 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-15 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-16 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-17 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-18 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-19 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-20 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-21 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-22 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-23 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-24 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-25 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-26 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-27 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-28 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-29 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-30 00:00:00",NULL,NULL,NULL,NULL
"Turks and Caicos Islands",38718,"2021-01-31 00:00:00",NULL,NULL,NULL,NULL
Uganda,45741000,"2020-01-01 00:00:00",0.544,1115,2,0.179
Uganda,45741000,"2020-01-02 00:00:00",0.544,932,7,0.751
Uganda,45741000,"2020-01-03 00:00:00",0.544,722,3,0.416
Uganda,45741000,"2020-01-04 00:00:00",0.544,796,6,0.754
Uganda,45741000,"2020-01-05 00:00:00",0.544,912,5,0.548
Uganda,45741000,"2020-01-06 00:00:00",0.544,902,18,1.996
Uganda,45741000,"2020-01-07 00:00:00",0.544,1275,6,0.471
Uganda,45741000,"2020-01-08 00:00:00",0.544,693,3,0.433
Uganda,45741000,"2020-01-09 00:00:00",0.544,2392,15,0.627
Uganda,45741000,"2020-01-10 00:00:00",0.544,1187,12,1.011
Uganda,45741000,"2020-01-11 00:00:00",0.544,1151,7,0.608
Uganda,45741000,"2020-01-12 00:00:00",0.544,1362,8,0.587
Uganda,45741000,"2020-01-13 00:00:00",0.544,866,8,0.924
Uganda,45741000,"2020-01-14 00:00:00",0.544,991,5,0.505
Uganda,45741000,"2020-01-15 00:00:00",0.544,930,6,0.645
Uganda,45741000,"2020-01-16 00:00:00",0.544,1279,7,0.547
Uganda,45741000,"2020-01-17 00:00:00",0.544,1243,5,0.402
Uganda,45741000,"2020-01-18 00:00:00",0.544,1479,11,0.744
Uganda,45741000,"2020-01-19 00:00:00",0.544,1480,4,0.270
Uganda,45741000,"2020-01-20 00:00:00",0.544,1246,14,1.124
Uganda,45741000,"2020-01-21 00:00:00",0.544,769,8,1.040
Uganda,45741000,"2020-01-22 00:00:00",0.544,1521,6,0.394
Uganda,45741000,"2020-01-23 00:00:00",0.544,1141,22,1.928
Uganda,45741000,"2020-01-24 00:00:00",0.544,1193,9,0.754
Uganda,45741000,"2020-01-25 00:00:00",0.544,1353,11,0.813
Uganda,45741000,"2020-01-26 00:00:00",0.544,845,2,0.237
Uganda,45741000,"2020-01-27 00:00:00",0.544,1171,15,1.281
Uganda,45741000,"2020-01-28 00:00:00",0.544,1049,9,0.858
Uganda,45741000,"2020-01-29 00:00:00",0.544,1307,5,0.383
Uganda,45741000,"2020-01-30 00:00:00",0.544,1224,8,0.654
Uganda,45741000,"2020-01-31 00:00:00",0.544,690,4,0.580
Uganda,45741000,"2021-01-01 00:00:00",0.544,354,15,4.237
Uganda,45741000,"2021-01-02 00:00:00",0.544,309,9,2.913
Uganda,45741000,"2021-01-03 00:00:00",0.544,295,2,0.678
Uganda,45741000,"2021-01-04 00:00:00",0.544,196,0,0.000
Uganda,45741000,"2021-01-05 00:00:00",0.544,491,16,3.259
Uganda,45741000,"2021-01-06 00:00:00",0.544,334,4,1.198
Uganda,45741000,"2021-01-07 00:00:00",0.544,434,5,1.152
Uganda,45741000,"2021-01-08 00:00:00",0.544,265,3,1.132
Uganda,45741000,"2021-01-09 00:00:00",0.544,316,1,0.316
Uganda,45741000,"2021-01-10 00:00:00",0.544,273,1,0.366
Uganda,45741000,"2021-01-11 00:00:00",0.544,139,1,0.719
Uganda,45741000,"2021-01-12 00:00:00",0.544,220,1,0.455
Uganda,45741000,"2021-01-13 00:00:00",0.544,207,1,0.483
Uganda,45741000,"2021-01-14 00:00:00",0.544,70,1,1.429
Uganda,45741000,"2021-01-15 00:00:00",0.544,72,0,0.000
Uganda,45741000,"2021-01-16 00:00:00",0.544,57,3,5.263
Uganda,45741000,"2021-01-17 00:00:00",0.544,83,0,0.000
Uganda,45741000,"2021-01-18 00:00:00",0.544,108,0,0.000
Uganda,45741000,"2021-01-19 00:00:00",0.544,507,2,0.394
Uganda,45741000,"2021-01-20 00:00:00",0.544,151,4,2.649
Uganda,45741000,"2021-01-21 00:00:00",0.544,265,11,4.151
Uganda,45741000,"2021-01-22 00:00:00",0.544,207,1,0.483
Uganda,45741000,"2021-01-23 00:00:00",0.544,209,0,0.000
Uganda,45741000,"2021-01-24 00:00:00",0.544,123,1,0.813
Uganda,45741000,"2021-01-25 00:00:00",0.544,173,1,0.578
Uganda,45741000,"2021-01-26 00:00:00",0.544,172,1,0.581
Uganda,45741000,"2021-01-27 00:00:00",0.544,104,0,0.000
Uganda,45741000,"2021-01-28 00:00:00",0.544,188,0,0.000
Uganda,45741000,"2021-01-29 00:00:00",0.544,123,7,5.691
Uganda,45741000,"2021-01-30 00:00:00",0.544,131,0,0.000
Uganda,45741000,"2021-01-31 00:00:00",0.544,74,0,0.000
Ukraine,43733759,"2020-01-01 00:00:00",0.779,30712,524,1.706
Ukraine,43733759,"2020-01-02 00:00:00",0.779,30777,413,1.342
Ukraine,43733759,"2020-01-03 00:00:00",0.779,34252,630,1.839
Ukraine,43733759,"2020-01-04 00:00:00",0.779,35486,622,1.753
Ukraine,43733759,"2020-01-05 00:00:00",0.779,34236,598,1.747
Ukraine,43733759,"2020-01-06 00:00:00",0.779,31538,589,1.868
Ukraine,43733759,"2020-01-07 00:00:00",0.779,30378,549,1.807
Ukraine,43733759,"2020-01-08 00:00:00",0.779,32377,593,1.832
Ukraine,43733759,"2020-01-09 00:00:00",0.779,33605,617,1.836
Ukraine,43733759,"2020-01-10 00:00:00",0.779,35908,734,2.044
Ukraine,43733759,"2020-01-11 00:00:00",0.779,36410,734,2.016
Ukraine,43733759,"2020-01-12 00:00:00",0.779,35879,651,1.814
Ukraine,43733759,"2020-01-13 00:00:00",0.779,33294,563,1.691
Ukraine,43733759,"2020-01-14 00:00:00",0.779,31792,512,1.610
Ukraine,43733759,"2020-01-15 00:00:00",0.779,32325,566,1.751
Ukraine,43733759,"2020-01-16 00:00:00",0.779,34484,642,1.862
Ukraine,43733759,"2020-01-17 00:00:00",0.779,39020,701,1.797
Ukraine,43733759,"2020-01-18 00:00:00",0.779,38734,800,2.065
Ukraine,43733759,"2020-01-19 00:00:00",0.779,38416,687,1.788
Ukraine,43733759,"2020-01-20 00:00:00",0.779,36678,611,1.666
Ukraine,43733759,"2020-01-21 00:00:00",0.779,36078,559,1.549
Ukraine,43733759,"2020-01-22 00:00:00",0.779,36484,655,1.795
Ukraine,43733759,"2020-01-23 00:00:00",0.779,37948,707,1.863
Ukraine,43733759,"2020-01-24 00:00:00",0.779,39922,696,1.743
Ukraine,43733759,"2020-01-25 00:00:00",0.779,40339,682,1.691
Ukraine,43733759,"2020-01-26 00:00:00",0.779,37968,621,1.636
Ukraine,43733759,"2020-01-27 00:00:00",0.779,37789,579,1.532
Ukraine,43733759,"2020-01-28 00:00:00",0.779,37255,601,1.613
Ukraine,43733759,"2020-01-29 00:00:00",0.779,37357,671,1.796
Ukraine,43733759,"2020-01-30 00:00:00",0.779,36510,721,1.975
Ukraine,43733759,"2020-01-31 00:00:00",0.779,23046,453,1.966
Ukraine,43733759,"2021-01-01 00:00:00",0.779,34232,732,2.138
Ukraine,43733759,"2021-01-02 00:00:00",0.779,33495,841,2.511
Ukraine,43733759,"2021-01-03 00:00:00",0.779,36228,905,2.498
Ukraine,43733759,"2021-01-04 00:00:00",0.779,33864,702,2.073
Ukraine,43733759,"2021-01-05 00:00:00",0.779,31365,829,2.643
Ukraine,43733759,"2021-01-06 00:00:00",0.779,34439,980,2.846
Ukraine,43733759,"2021-01-07 00:00:00",0.779,35749,852,2.383
Ukraine,43733759,"2021-01-08 00:00:00",0.779,33580,739,2.201
Ukraine,43733759,"2021-01-09 00:00:00",0.779,31173,739,2.371
Ukraine,43733759,"2021-01-10 00:00:00",0.779,33034,920,2.785
Ukraine,43733759,"2021-01-11 00:00:00",0.779,31284,722,2.308
Ukraine,43733759,"2021-01-12 00:00:00",0.779,31418,856,2.725
Ukraine,43733759,"2021-01-13 00:00:00",0.779,37303,1042,2.793
Ukraine,43733759,"2021-01-14 00:00:00",0.779,35483,856,2.412
Ukraine,43733759,"2021-01-15 00:00:00",0.779,34595,823,2.379
Ukraine,43733759,"2021-01-16 00:00:00",0.779,38829,1031,2.655
Ukraine,43733759,"2021-01-17 00:00:00",0.779,37908,1027,2.709
Ukraine,43733759,"2021-01-18 00:00:00",0.779,35373,786,2.222
Ukraine,43733759,"2021-01-19 00:00:00",0.779,33520,807,2.408
Ukraine,43733759,"2021-01-20 00:00:00",0.779,35638,951,2.668
Ukraine,43733759,"2021-01-21 00:00:00",0.779,34105,929,2.724
Ukraine,43733759,"2021-01-22 00:00:00",0.779,33373,877,2.628
Ukraine,43733759,"2021-01-23 00:00:00",0.779,35554,1074,3.021
Ukraine,43733759,"2021-01-24 00:00:00",0.779,37339,1004,2.689
Ukraine,43733759,"2021-01-25 00:00:00",0.779,35905,825,2.298
Ukraine,43733759,"2021-01-26 00:00:00",0.779,34582,835,2.415
Ukraine,43733759,"2021-01-27 00:00:00",0.779,37913,1054,2.780
Ukraine,43733759,"2021-01-28 00:00:00",0.779,33519,916,2.733
Ukraine,43733759,"2021-01-29 00:00:00",0.779,25671,718,2.797
Ukraine,43733759,"2021-01-30 00:00:00",0.779,25804,766,2.969
Ukraine,43733759,"2021-01-31 00:00:00",0.779,14798,504,3.406
"United Arab Emirates",9890400,"2020-01-01 00:00:00",0.890,6297,18,0.286
"United Arab Emirates",9890400,"2020-01-02 00:00:00",0.890,6442,23,0.357
"United Arab Emirates",9890400,"2020-01-03 00:00:00",0.890,6387,23,0.360
"United Arab Emirates",9890400,"2020-01-04 00:00:00",0.890,6497,21,0.323
"United Arab Emirates",9890400,"2020-01-05 00:00:00",0.890,6459,24,0.372
"United Arab Emirates",9890400,"2020-01-06 00:00:00",0.890,6235,26,0.417
"United Arab Emirates",9890400,"2020-01-07 00:00:00",0.890,5894,23,0.390
"United Arab Emirates",9890400,"2020-01-08 00:00:00",0.890,6211,20,0.322
"United Arab Emirates",9890400,"2020-01-09 00:00:00",0.890,6657,26,0.391
"United Arab Emirates",9890400,"2020-01-10 00:00:00",0.890,6846,31,0.453
"United Arab Emirates",9890400,"2020-01-11 00:00:00",0.890,6637,20,0.301
"United Arab Emirates",9890400,"2020-01-12 00:00:00",0.890,6702,14,0.209
"United Arab Emirates",9890400,"2020-01-13 00:00:00",0.890,6610,23,0.348
"United Arab Emirates",9890400,"2020-01-14 00:00:00",0.890,6593,11,0.167
"United Arab Emirates",9890400,"2020-01-15 00:00:00",0.890,6600,21,0.318
"United Arab Emirates",9890400,"2020-01-16 00:00:00",0.890,6835,23,0.337
"United Arab Emirates",9890400,"2020-01-17 00:00:00",0.890,7012,23,0.328
"United Arab Emirates",9890400,"2020-01-18 00:00:00",0.890,6545,20,0.306
"United Arab Emirates",9890400,"2020-01-19 00:00:00",0.890,6549,21,0.321
"United Arab Emirates",9890400,"2020-01-20 00:00:00",0.890,6736,24,0.356
"United Arab Emirates",9890400,"2020-01-21 00:00:00",0.890,7041,16,0.227
"United Arab Emirates",9890400,"2020-01-22 00:00:00",0.890,7380,23,0.312
"United Arab Emirates",9890400,"2020-01-23 00:00:00",0.890,7356,19,0.258
"United Arab Emirates",9890400,"2020-01-24 00:00:00",0.890,7456,21,0.282
"United Arab Emirates",9890400,"2020-01-25 00:00:00",0.890,7415,26,0.351
"United Arab Emirates",9890400,"2020-01-26 00:00:00",0.890,7196,22,0.306
"United Arab Emirates",9890400,"2020-01-27 00:00:00",0.890,7055,18,0.255
"United Arab Emirates",9890400,"2020-01-28 00:00:00",0.890,6674,24,0.360
"United Arab Emirates",9890400,"2020-01-29 00:00:00",0.890,7610,22,0.289
"United Arab Emirates",9890400,"2020-01-30 00:00:00",0.890,7506,27,0.360
"United Arab Emirates",9890400,"2020-01-31 00:00:00",0.890,4389,16,0.365
"United Arab Emirates",9890400,"2021-01-01 00:00:00",0.890,9427,30,0.318
"United Arab Emirates",9890400,"2021-01-02 00:00:00",0.890,10174,28,0.275
"United Arab Emirates",9890400,"2021-01-03 00:00:00",0.890,10343,35,0.338
"United Arab Emirates",9890400,"2021-01-04 00:00:00",0.890,9605,36,0.375
"United Arab Emirates",9890400,"2021-01-05 00:00:00",0.890,10302,29,0.281
"United Arab Emirates",9890400,"2021-01-06 00:00:00",0.890,10290,34,0.330
"United Arab Emirates",9890400,"2021-01-07 00:00:00",0.890,10577,28,0.265
"United Arab Emirates",9890400,"2021-01-08 00:00:00",0.890,10343,28,0.271
"United Arab Emirates",9890400,"2021-01-09 00:00:00",0.890,10556,35,0.332
"United Arab Emirates",9890400,"2021-01-10 00:00:00",0.890,10550,26,0.246
"United Arab Emirates",9890400,"2021-01-11 00:00:00",0.890,9826,39,0.397
"United Arab Emirates",9890400,"2021-01-12 00:00:00",0.890,10728,29,0.270
"United Arab Emirates",9890400,"2021-01-13 00:00:00",0.890,10174,35,0.344
"United Arab Emirates",9890400,"2021-01-14 00:00:00",0.890,10339,27,0.261
"United Arab Emirates",9890400,"2021-01-15 00:00:00",0.890,10356,31,0.299
"United Arab Emirates",9890400,"2021-01-16 00:00:00",0.890,10529,27,0.256
"United Arab Emirates",9890400,"2021-01-17 00:00:00",0.890,10914,30,0.275
"United Arab Emirates",9890400,"2021-01-18 00:00:00",0.890,10796,38,0.352
"United Arab Emirates",9890400,"2021-01-19 00:00:00",0.890,10594,31,0.293
"United Arab Emirates",9890400,"2021-01-20 00:00:00",0.890,10580,29,0.274
"United Arab Emirates",9890400,"2021-01-21 00:00:00",0.890,9427,28,0.297
"United Arab Emirates",9890400,"2021-01-22 00:00:00",0.890,9609,36,0.375
"United Arab Emirates",9890400,"2021-01-23 00:00:00",0.890,10716,20,0.187
"United Arab Emirates",9890400,"2021-01-24 00:00:00",0.890,10957,35,0.319
"United Arab Emirates",9890400,"2021-01-25 00:00:00",0.890,10472,36,0.344
"United Arab Emirates",9890400,"2021-01-26 00:00:00",0.890,10986,31,0.282
"United Arab Emirates",9890400,"2021-01-27 00:00:00",0.890,11771,31,0.263
"United Arab Emirates",9890400,"2021-01-28 00:00:00",0.890,10734,22,0.205
"United Arab Emirates",9890400,"2021-01-29 00:00:00",0.890,7797,16,0.205
"United Arab Emirates",9890400,"2021-01-30 00:00:00",0.890,7910,21,0.265
"United Arab Emirates",9890400,"2021-01-31 00:00:00",0.890,5032,17,0.338
"United Kingdom",67886004,"2020-01-01 00:00:00",0.932,57032,2396,4.201
"United Kingdom",67886004,"2020-01-02 00:00:00",0.932,54134,2398,4.430
"United Kingdom",67886004,"2020-01-03 00:00:00",0.932,60505,2168,3.583
"United Kingdom",67886004,"2020-01-04 00:00:00",0.932,76582,2249,2.937
"United Kingdom",67886004,"2020-01-05 00:00:00",0.932,64097,2423,3.780
"United Kingdom",67886004,"2020-01-06 00:00:00",0.932,69586,2054,2.952
"United Kingdom",67886004,"2020-01-07 00:00:00",0.932,68393,2359,3.449
"United Kingdom",67886004,"2020-01-08 00:00:00",0.932,63766,2583,4.051
"United Kingdom",67886004,"2020-01-09 00:00:00",0.932,64719,2449,3.784
"United Kingdom",67886004,"2020-01-10 00:00:00",0.932,69099,2703,3.912
"United Kingdom",67886004,"2020-01-11 00:00:00",0.932,71808,2229,3.104
"United Kingdom",67886004,"2020-01-12 00:00:00",0.932,82753,2576,3.113
"United Kingdom",67886004,"2020-01-13 00:00:00",0.932,77004,1977,2.567
"United Kingdom",67886004,"2020-01-14 00:00:00",0.932,80468,2375,2.951
"United Kingdom",67886004,"2020-01-15 00:00:00",0.932,76332,2146,2.811
"United Kingdom",67886004,"2020-01-16 00:00:00",0.932,77251,2605,3.372
"United Kingdom",67886004,"2020-01-17 00:00:00",0.932,85182,2439,2.863
"United Kingdom",67886004,"2020-01-18 00:00:00",0.932,80809,2490,3.081
"United Kingdom",67886004,"2020-01-19 00:00:00",0.932,83970,2238,2.665
"United Kingdom",67886004,"2020-01-20 00:00:00",0.932,92907,2120,2.282
"United Kingdom",67886004,"2020-01-21 00:00:00",0.932,95197,2370,2.490
"United Kingdom",67886004,"2020-01-22 00:00:00",0.932,93512,2547,2.724
"United Kingdom",67886004,"2020-01-23 00:00:00",0.932,93337,2305,2.470
"United Kingdom",67886004,"2020-01-24 00:00:00",0.932,91413,3065,3.353
"United Kingdom",67886004,"2020-01-25 00:00:00",0.932,88505,2691,3.041
"United Kingdom",67886004,"2020-01-26 00:00:00",0.932,90092,1625,1.804
"United Kingdom",67886004,"2020-01-27 00:00:00",0.932,88571,2339,2.641
"United Kingdom",67886004,"2020-01-28 00:00:00",0.932,97696,2826,2.893
"United Kingdom",67886004,"2020-01-29 00:00:00",0.932,108060,2350,2.175
"United Kingdom",67886004,"2020-01-30 00:00:00",0.932,107603,2749,2.555
"United Kingdom",67886004,"2020-01-31 00:00:00",0.932,85852,1778,2.071
"United Kingdom",67886004,"2021-01-01 00:00:00",0.932,82153,1177,1.433
"United Kingdom",67886004,"2021-01-02 00:00:00",0.932,84592,2291,2.708
"United Kingdom",67886004,"2021-01-03 00:00:00",0.932,84216,2274,2.700
"United Kingdom",67886004,"2021-01-04 00:00:00",0.932,88706,1577,1.778
"United Kingdom",67886004,"2021-01-05 00:00:00",0.932,89146,2160,2.423
"United Kingdom",67886004,"2021-01-06 00:00:00",0.932,89441,2049,2.291
"United Kingdom",67886004,"2021-01-07 00:00:00",0.932,76748,1665,2.169
"United Kingdom",67886004,"2021-01-08 00:00:00",0.932,90277,1784,1.976
"United Kingdom",67886004,"2021-01-09 00:00:00",0.932,73621,2378,3.230
"United Kingdom",67886004,"2021-01-10 00:00:00",0.932,76837,1799,2.341
"United Kingdom",67886004,"2021-01-11 00:00:00",0.932,68383,1397,2.043
"United Kingdom",67886004,"2021-01-12 00:00:00",0.932,71216,2196,3.084
"United Kingdom",67886004,"2021-01-13 00:00:00",0.932,69139,2334,3.376
"United Kingdom",67886004,"2021-01-14 00:00:00",0.932,67019,1602,2.390
"United Kingdom",67886004,"2021-01-15 00:00:00",0.932,73557,1615,2.196
"United Kingdom",67886004,"2021-01-16 00:00:00",0.932,60234,2242,3.722
"United Kingdom",67886004,"2021-01-17 00:00:00",0.932,59496,1597,2.684
